Type,Coordinates,Lat,Lon
Read to Grow BFK Family,"41.3256396,-73.0929757",41.3256396,-73.0929757
Read to Grow BFK Family,"41.907168,-72.6082569",41.907168,-72.6082569
Read to Grow BFK Family,"41.6577033,-72.7750792",41.6577033,-72.7750792
Read to Grow BFK Family,"41.16527,-73.2",41.16527,-73.2
Read to Grow BFK Family,"41.74659,-72.6769",41.74659,-72.6769
Read to Grow BFK Family,"41.2238508,-73.2020806",41.2238508,-73.2020806
Read to Grow BFK Family,"41.3432726,-72.1048458",41.3432726,-72.1048458
Read to Grow BFK Family,"41.6689884,-73.0785293",41.6689884,-73.0785293
Read to Grow BFK Family,"41.6130208,-72.8544668",41.6130208,-72.8544668
Read to Grow BFK Family,"41.19382,-73.1625",41.19382,-73.1625
Read to Grow BFK Family,"41.7772596,-72.515657",41.7772596,-72.515657
Read to Grow BFK Family,"41.2939485,-72.9419987",41.2939485,-72.9419987
Read to Grow BFK Family,"41.2939485,-72.9419987",41.2939485,-72.9419987
Read to Grow BFK Family,"41.1721824,-73.2003164",41.1721824,-73.2003164
Read to Grow BFK Family,"41.92656,-71.931",41.92656,-71.931
Read to Grow BFK Family,"41.5213033,-72.6967896",41.5213033,-72.6967896
Read to Grow BFK Family,"41.27473,-72.9431",41.27473,-72.9431
Read to Grow BFK Family,"41.5132434,-72.0828426",41.5132434,-72.0828426
Read to Grow BFK Family,"41.59255,-73.0151",41.59255,-73.0151
Read to Grow BFK Family,"41.2680622,-72.8789399",41.2680622,-72.8789399
Read to Grow BFK Family,"41.5653012,-72.667981",41.5653012,-72.667981
Read to Grow BFK Family,"41.2543567,-72.891031",41.2543567,-72.891031
Read to Grow BFK Family,"41.65999,-72.7764",41.65999,-72.7764
Read to Grow BFK Family,"41.3914503,-72.1778795",41.3914503,-72.1778795
Read to Grow BFK Family,"41.5989569,-72.8720952",41.5989569,-72.8720952
Read to Grow BFK Family,"41.2196353,-73.1755168",41.2196353,-73.1755168
Read to Grow BFK Family,"41.7921458,-73.1189244",41.7921458,-73.1189244
Read to Grow BFK Family,"41.54405,-73.0493",41.54405,-73.0493
Read to Grow BFK Family,"41.3840806,-72.9172082",41.3840806,-72.9172082
Read to Grow BFK Family,"41.387627,-72.9164959",41.387627,-72.9164959
Read to Grow BFK Family,"41.777525,-72.7805073",41.777525,-72.7805073
Read to Grow BFK Family,"41.7494019,-72.702119",41.7494019,-72.702119
Read to Grow BFK Family,"41.2648361,-72.9499522",41.2648361,-72.9499522
Read to Grow BFK Family,"41.4486222,-72.8321647",41.4486222,-72.8321647
Read to Grow BFK Family,"41.1975644,-73.086896",41.1975644,-73.086896
Read to Grow BFK Family,"41.1930799,-73.2189061",41.1930799,-73.2189061
Read to Grow BFK Family,"41.90972,-71.9046",41.90972,-71.9046
Read to Grow BFK Family,"41.21323,-73.0612",41.21323,-73.0612
Read to Grow BFK Family,"41.5296902,-72.0757981",41.5296902,-72.0757981
Read to Grow BFK Family,"41.46536,-73.3283",41.46536,-73.3283
Read to Grow BFK Family,"41.6049575,-72.754376",41.6049575,-72.754376
Read to Grow BFK Family,"41.75458,-72.6666",41.75458,-72.6666
Read to Grow BFK Family,"41.6800264,-72.6617053",41.6800264,-72.6617053
Read to Grow BFK Family,"41.4628716,-71.8845251",41.4628716,-71.8845251
Read to Grow BFK Family,"41.2097736,-73.1755973",41.2097736,-73.1755973
Read to Grow BFK Family,"41.5415297,-72.0534047",41.5415297,-72.0534047
Read to Grow BFK Family,"41.75038,-72.6749",41.75038,-72.6749
Read to Grow BFK Family,"41.53032,-72.0704",41.53032,-72.0704
Read to Grow BFK Family,"41.250163,-72.9906837",41.250163,-72.9906837
Read to Grow BFK Family,"41.95415,-72.5418",41.95415,-72.5418
Read to Grow BFK Family,"41.3278305,-72.9778993",41.3278305,-72.9778993
Read to Grow BFK Family,"41.43954,-73.1459",41.43954,-73.1459
Read to Grow BFK Family,"41.27754,-73.2238",41.27754,-73.2238
Read to Grow BFK Family,"41.2949911,-72.9325516",41.2949911,-72.9325516
Read to Grow BFK Family,"41.33136,-73.0606",41.33136,-73.0606
Read to Grow BFK Family,"41.19866,-73.0934",41.19866,-73.0934
Read to Grow BFK Family,"41.2761017,-72.8848112",41.2761017,-72.8848112
Read to Grow BFK Family,"41.7312178,-72.7128053",41.7312178,-72.7128053
Read to Grow BFK Family,"41.54696,-73.0458",41.54696,-73.0458
Read to Grow BFK Family,"41.68295,-72.457",41.68295,-72.457
Read to Grow BFK Family,"41.53609,-72.7916",41.53609,-72.7916
Read to Grow BFK Family,"41.48113,-73.0626",41.48113,-73.0626
Read to Grow BFK Family,"41.7383,-72.2103",41.7383,-72.2103
Read to Grow BFK Family,"41.23661,-73.2173",41.23661,-73.2173
Read to Grow BFK Family,"41.40599,-73.4625",41.40599,-73.4625
Read to Grow BFK Family,"41.05694,-73.5199",41.05694,-73.5199
Read to Grow BFK Family,"41.7753,-72.6317",41.7753,-72.6317
Read to Grow BFK Family,"41.5953728,-72.1544829",41.5953728,-72.1544829
Read to Grow BFK Family,"41.4617108,-72.823582",41.4617108,-72.823582
Read to Grow BFK Family,"41.46145,-72.8237",41.46145,-72.8237
Read to Grow BFK Family,"41.66811,-72.9698",41.66811,-72.9698
Read to Grow BFK Family,"41.21752,-73.1728",41.21752,-73.1728
Read to Grow BFK Family,"41.2906051,-72.9348218",41.2906051,-72.9348218
Read to Grow BFK Family,"41.5225,-73.0379",41.5225,-73.0379
Read to Grow BFK Family,"41.5876641,-73.0678602",41.5876641,-73.0678602
Read to Grow BFK Family,"41.2898,-72.81",41.2898,-72.81
Read to Grow BFK Family,"41.3029355,-72.8865085",41.3029355,-72.8865085
Read to Grow BFK Family,"41.3194439,-73.093506",41.3194439,-73.093506
Read to Grow BFK Family,"41.31785,-73.0924",41.31785,-73.0924
Read to Grow BFK Family,"41.31785,-73.0924",41.31785,-73.0924
Read to Grow BFK Family,"41.67182,-71.9027",41.67182,-71.9027
Read to Grow BFK Family,"41.30167,-72.9614",41.30167,-72.9614
Read to Grow BFK Family,"41.21384,-73.1174",41.21384,-73.1174
Read to Grow BFK Family,"41.76673,-72.5301",41.76673,-72.5301
Read to Grow BFK Family,"41.7909329,-72.6956826",41.7909329,-72.6956826
Read to Grow BFK Family,"41.52488,-72.7825",41.52488,-72.7825
Read to Grow BFK Family,"41.28747,-72.8914",41.28747,-72.8914
Read to Grow BFK Family,"41.67698,-72.7178",41.67698,-72.7178
Read to Grow BFK Family,"41.79327,-72.6256",41.79327,-72.6256
Read to Grow BFK Family,"41.52861,-72.8173",41.52861,-72.8173
Read to Grow BFK Family,"41.71916,-72.6917",41.71916,-72.6917
Read to Grow BFK Family,"41.19157,-73.1694",41.19157,-73.1694
Read to Grow BFK Family,"41.65783,-72.8597",41.65783,-72.8597
Read to Grow BFK Family,"41.8043326,-72.5127146",41.8043326,-72.5127146
Read to Grow BFK Family,"41.5154,-73.1888",41.5154,-73.1888
Read to Grow BFK Family,"41.699414,-71.8322191",41.699414,-71.8322191
Read to Grow BFK Family,"41.3050508,-72.8944004",41.3050508,-72.8944004
Read to Grow BFK Family,"41.8000061,-71.888046",41.8000061,-71.888046
Read to Grow BFK Family,"41.75227,-72.8822",41.75227,-72.8822
Read to Grow BFK Family,"41.26395,-72.8953",41.26395,-72.8953
Read to Grow BFK Family,"41.8349268,-72.4853591",41.8349268,-72.4853591
Read to Grow BFK Family,"41.724,-72.7539",41.724,-72.7539
Read to Grow BFK Family,"41.1174393,-73.4129826",41.1174393,-73.4129826
Read to Grow BFK Family,"41.41586,-71.9968",41.41586,-71.9968
Read to Grow BFK Family,"41.2837848,-72.8891566",41.2837848,-72.8891566
Read to Grow BFK Family,"41.2139,-73.0955",41.2139,-73.0955
Read to Grow BFK Family,"41.8011791,-73.1162407",41.8011791,-73.1162407
Read to Grow BFK Family,"41.7814,-72.5931",41.7814,-72.5931
Read to Grow BFK Family,"41.2633,-72.9469",41.2633,-72.9469
Read to Grow BFK Family,"41.66283,-72.7619769",41.66283,-72.7619769
Read to Grow BFK Family,"41.82232,-72.5799",41.82232,-72.5799
Read to Grow BFK Family,"41.752238,-72.7629126",41.752238,-72.7629126
Read to Grow BFK Family,"41.24853,-72.9896",41.24853,-72.9896
Read to Grow BFK Family,"41.16863,-73.2297",41.16863,-73.2297
Read to Grow BFK Family,"41.3596234,-72.1063598",41.3596234,-72.1063598
Read to Grow BFK Family,"41.55095,-72.8003",41.55095,-72.8003
Read to Grow BFK Family,"41.39329,-71.9155",41.39329,-71.9155
Read to Grow BFK Family,"41.307112,-72.7338337",41.307112,-72.7338337
Read to Grow BFK Family,"41.757719,-72.689626",41.757719,-72.689626
Read to Grow BFK Family,"41.1944577,-73.1827369",41.1944577,-73.1827369
Read to Grow BFK Family,"41.7581745,-72.637233",41.7581745,-72.637233
Read to Grow BFK Family,"41.512,-72.0834",41.512,-72.0834
Read to Grow BFK Family,"41.84778,-72.0433",41.84778,-72.0433
Read to Grow BFK Family,"41.4405,-71.9961",41.4405,-71.9961
Read to Grow BFK Family,"41.88778,-72.8147",41.88778,-72.8147
Read to Grow BFK Family,"41.62842,-72.3619",41.62842,-72.3619
Read to Grow BFK Family,"41.76153,-72.6901",41.76153,-72.6901
Read to Grow BFK Family,"41.1830878,-73.2369489",41.1830878,-73.2369489
Read to Grow BFK Family,"41.11667,-73.4689",41.11667,-73.4689
Read to Grow BFK Family,"41.2705484,-72.9469711",41.2705484,-72.9469711
Read to Grow BFK Family,"41.6333358,-72.6893941",41.6333358,-72.6893941
Read to Grow BFK Family,"41.41708,-73.281",41.41708,-73.281
Read to Grow BFK Family,"41.3586752,-73.0933628",41.3586752,-73.0933628
Read to Grow BFK Family,"41.79185,-72.5971",41.79185,-72.5971
Read to Grow BFK Family,"41.79156,-72.597",41.79156,-72.597
Read to Grow BFK Family,"41.0905866,-73.4325989",41.0905866,-73.4325989
Read to Grow BFK Family,"41.0964333,-73.4184335",41.0964333,-73.4184335
Read to Grow BFK Family,"41.63223,-72.6915",41.63223,-72.6915
Read to Grow BFK Family,"41.8687278,-72.8125608",41.8687278,-72.8125608
Read to Grow BFK Family,"41.73262,-72.7094",41.73262,-72.7094
Read to Grow BFK Family,"41.7633,-72.6926",41.7633,-72.6926
Read to Grow BFK Family,"41.7881043,-73.1138508",41.7881043,-73.1138508
Read to Grow BFK Family,"41.3062569,-72.8157801",41.3062569,-72.8157801
Read to Grow BFK Family,"41.37227,-72.8989",41.37227,-72.8989
Read to Grow BFK Family,"41.2417142,-73.0227018",41.2417142,-73.0227018
Read to Grow BFK Family,"41.73371,-72.599",41.73371,-72.599
Read to Grow BFK Family,"41.7095501,-72.7266419",41.7095501,-72.7266419
Read to Grow BFK Family,"41.6136916,-73.4585105",41.6136916,-73.4585105
Read to Grow BFK Family,"41.4126,-73.232",41.4126,-73.232
Read to Grow BFK Family,"41.34028,-72.0709",41.34028,-72.0709
Read to Grow BFK Family,"41.7556533,-72.6732545",41.7556533,-72.6732545
Read to Grow BFK Family,"41.8228543,-72.8275773",41.8228543,-72.8275773
Read to Grow BFK Family,"41.2749164,-72.9450166",41.2749164,-72.9450166
Read to Grow BFK Family,"41.41529,-72.6613",41.41529,-72.6613
Read to Grow BFK Family,"41.7347,-72.6733",41.7347,-72.6733
Read to Grow BFK Family,"41.3526,-73.0084",41.3526,-73.0084
Read to Grow BFK Family,"41.40318,-72.9735",41.40318,-72.9735
Read to Grow BFK Family,"41.21245,-73.0955",41.21245,-73.0955
Read to Grow BFK Family,"41.65141,-72.6339",41.65141,-72.6339
Read to Grow BFK Family,"41.3698728,-73.4096163",41.3698728,-73.4096163
Read to Grow BFK Family,"41.5453665,-73.03339",41.5453665,-73.03339
Read to Grow BFK Family,"41.7288193,-72.6694355",41.7288193,-72.6694355
Read to Grow BFK Family,"41.7572295,-72.6926202",41.7572295,-72.6926202
Read to Grow BFK Family,"41.3217401,-72.965081",41.3217401,-72.965081
Read to Grow BFK Family,"41.80208,-73.1356",41.80208,-73.1356
Read to Grow BFK Family,"41.31624,-72.936",41.31624,-72.936
Read to Grow BFK Family,"41.3434228,-73.0794174",41.3434228,-73.0794174
Read to Grow BFK Family,"41.73584,-72.69",41.73584,-72.69
Read to Grow BFK Family,"41.040969,-73.540325",41.040969,-73.540325
Read to Grow BFK Family,"41.5482829,-73.0566699",41.5482829,-73.0566699
Read to Grow BFK Family,"41.737018,-72.6869396",41.737018,-72.6869396
Read to Grow BFK Family,"41.35134,-72.9357",41.35134,-72.9357
Read to Grow BFK Family,"41.1531673,-73.6083659",41.1531673,-73.6083659
Read to Grow BFK Family,"41.6954688,-73.1339635",41.6954688,-73.1339635
Read to Grow BFK Family,"41.35177,-72.0445",41.35177,-72.0445
Read to Grow BFK Family,"41.1841125,-73.1359945",41.1841125,-73.1359945
Read to Grow BFK Family,"41.8053723,-72.5849185",41.8053723,-72.5849185
Read to Grow BFK Family,"41.67794,-73.0689",41.67794,-73.0689
Read to Grow BFK Family,"41.06004,-73.5161",41.06004,-73.5161
Read to Grow BFK Family,"41.32516,-72.9524",41.32516,-72.9524
Read to Grow BFK Family,"41.7628677,-72.596049",41.7628677,-72.596049
Read to Grow BFK Family,"41.3300279,-72.9487891",41.3300279,-72.9487891
Read to Grow BFK Family,"41.6819751,-72.8163047",41.6819751,-72.8163047
Read to Grow BFK Family,"41.29282,-72.8985",41.29282,-72.8985
Read to Grow BFK Family,"41.52205,-72.804",41.52205,-72.804
Read to Grow BFK Family,"41.6355,-72.6923",41.6355,-72.6923
Read to Grow BFK Family,"41.62377,-72.7565",41.62377,-72.7565
Read to Grow BFK Family,"41.85605,-71.8796",41.85605,-71.8796
Read to Grow BFK Family,"41.42234,-72.7405",41.42234,-72.7405
Read to Grow BFK Family,"41.153504,-73.2296976",41.153504,-73.2296976
Read to Grow BFK Family,"41.2782,-72.9702",41.2782,-72.9702
Read to Grow BFK Family,"41.29021,-72.9394",41.29021,-72.9394
Read to Grow BFK Family,"41.9281747,-73.0607305",41.9281747,-73.0607305
Read to Grow BFK Family,"41.20046,-73.2275",41.20046,-73.2275
Read to Grow BFK Family,"41.4232662,-72.7390218",41.4232662,-72.7390218
Read to Grow BFK Family,"41.47742,-72.0436",41.47742,-72.0436
Read to Grow BFK Family,"41.72712,-72.7006",41.72712,-72.7006
Read to Grow BFK Family,"41.76442,-72.7071",41.76442,-72.7071
Read to Grow BFK Family,"41.29373,-72.9384",41.29373,-72.9384
Read to Grow BFK Family,"41.72746,-72.6771",41.72746,-72.6771
Read to Grow BFK Family,"41.10569,-73.5595",41.10569,-73.5595
Read to Grow BFK Family,"41.7295589,-72.7039371",41.7295589,-72.7039371
Read to Grow BFK Family,"41.75054,-72.7684",41.75054,-72.7684
Read to Grow BFK Family,"41.5358,-72.6645",41.5358,-72.6645
Read to Grow BFK Family,"41.97868,-72.0318",41.97868,-72.0318
Read to Grow BFK Family,"41.74611,-72.6744",41.74611,-72.6744
Read to Grow BFK Family,"41.52449,-72.1038",41.52449,-72.1038
Read to Grow BFK Family,"41.0062618,-73.6501085",41.0062618,-73.6501085
Read to Grow BFK Family,"41.8493885,-72.5539662",41.8493885,-72.5539662
Read to Grow BFK Family,"41.7184881,-72.671522",41.7184881,-72.671522
Read to Grow BFK Family,"41.8152451,-72.5947582",41.8152451,-72.5947582
Read to Grow BFK Family,"41.31652,-72.8879",41.31652,-72.8879
Read to Grow BFK Family,"41.72161,-72.7265",41.72161,-72.7265
Read to Grow BFK Family,"41.26741,-73.2275",41.26741,-73.2275
Read to Grow BFK Family,"41.19196,-73.2087",41.19196,-73.2087
Read to Grow BFK Family,"41.30557,-72.8949",41.30557,-72.8949
Read to Grow BFK Family,"41.8398,-73.0205",41.8398,-73.0205
Read to Grow BFK Family,"41.30904,-72.9333",41.30904,-72.9333
Read to Grow BFK Family,"41.8279019,-72.3661306",41.8279019,-72.3661306
Read to Grow BFK Family,"41.1723919,-73.2162545",41.1723919,-73.2162545
Read to Grow BFK Family,"41.51618,-72.8882",41.51618,-72.8882
Read to Grow BFK Family,"41.32894,-72.8493",41.32894,-72.8493
Read to Grow BFK Family,"41.7912985,-72.6780073",41.7912985,-72.6780073
Read to Grow BFK Family,"41.71513,-72.5168",41.71513,-72.5168
Read to Grow BFK Family,"41.76458,-72.6909",41.76458,-72.6909
Read to Grow BFK Family,"41.765825,-72.698505",41.765825,-72.698505
Read to Grow BFK Family,"41.2803278,-72.8924245",41.2803278,-72.8924245
Read to Grow BFK Family,"41.2691162,-72.9521669",41.2691162,-72.9521669
Read to Grow BFK Family,"41.31674,-72.8962",41.31674,-72.8962
Read to Grow BFK Family,"41.8918203,-72.37956",41.8918203,-72.37956
Read to Grow BFK Family,"41.7315,-72.6974",41.7315,-72.6974
Read to Grow BFK Family,"41.7363209,-72.6917736",41.7363209,-72.6917736
Read to Grow BFK Family,"41.73857,-72.6818",41.73857,-72.6818
Read to Grow BFK Family,"41.52712,-72.7981",41.52712,-72.7981
Read to Grow BFK Family,"41.6642505,-72.6948832",41.6642505,-72.6948832
Read to Grow BFK Family,"41.0478743,-73.5192883",41.0478743,-73.5192883
Read to Grow BFK Family,"41.38622,-72.0257",41.38622,-72.0257
Read to Grow BFK Family,"41.298154,-72.8192866",41.298154,-72.8192866
Read to Grow BFK Family,"41.33758,-73.2549",41.33758,-73.2549
Read to Grow BFK Family,"41.28102,-72.9646",41.28102,-72.9646
Read to Grow BFK Family,"41.3367323,-73.0590208",41.3367323,-73.0590208
Read to Grow BFK Family,"41.567781,-72.4708484",41.567781,-72.4708484
Read to Grow BFK Family,"41.2642221,-72.8952305",41.2642221,-72.8952305
Read to Grow BFK Family,"41.29342,-73.1",41.29342,-73.1
Read to Grow BFK Family,"41.30114,-72.9314",41.30114,-72.9314
Read to Grow BFK Family,"41.6174365,-72.8808325",41.6174365,-72.8808325
Read to Grow BFK Family,"41.0510735,-73.557026",41.0510735,-73.557026
Read to Grow BFK Family,"41.77778,-72.6775",41.77778,-72.6775
Read to Grow BFK Family,"41.9334084,-72.6597187",41.9334084,-72.6597187
Read to Grow BFK Family,"41.3737775,-72.071561",41.3737775,-72.071561
Read to Grow BFK Family,"41.54291,-73.047",41.54291,-73.047
Read to Grow BFK Family,"41.3136373,-72.943971",41.3136373,-72.943971
Read to Grow BFK Family,"41.568,-73.0278",41.568,-73.0278
Read to Grow BFK Family,"41.22183,-73.0114",41.22183,-73.0114
Read to Grow BFK Family,"41.7676112,-72.6759434",41.7676112,-72.6759434
Read to Grow BFK Family,"41.18392,-73.212",41.18392,-73.212
Read to Grow BFK Family,"41.27779,-73.2298",41.27779,-73.2298
Read to Grow BFK Family,"41.1800631,-73.177275",41.1800631,-73.177275
Read to Grow BFK Family,"41.89068,-71.9138",41.89068,-71.9138
Read to Grow BFK Family,"41.25365,-72.8713",41.25365,-72.8713
Read to Grow BFK Family,"41.91546,-73.087",41.91546,-73.087
Read to Grow BFK Family,"41.9369097,-71.8897227",41.9369097,-71.8897227
Read to Grow BFK Family,"41.17982,-73.1921",41.17982,-73.1921
Read to Grow BFK Family,"41.5563584,-72.6849103",41.5563584,-72.6849103
Read to Grow BFK Family,"41.646246,-72.654441",41.646246,-72.654441
Read to Grow BFK Family,"41.41926,-72.929",41.41926,-72.929
Read to Grow BFK Family,"41.58119,-73.0286",41.58119,-73.0286
Read to Grow BFK Family,"41.65828,-73.0762",41.65828,-73.0762
Read to Grow BFK Family,"41.2965421,-72.95772",41.2965421,-72.95772
Read to Grow BFK Family,"41.21694,-73.1333",41.21694,-73.1333
Read to Grow BFK Family,"41.9064934,-72.6099098",41.9064934,-72.6099098
Read to Grow BFK Family,"41.97415,-71.8368",41.97415,-71.8368
Read to Grow BFK Family,"41.74378,-72.674",41.74378,-72.674
Read to Grow BFK Family,"41.43299,-73.2685",41.43299,-73.2685
Read to Grow BFK Family,"41.5298481,-73.0564153",41.5298481,-73.0564153
Read to Grow BFK Family,"41.18198,-73.1575",41.18198,-73.1575
Read to Grow BFK Family,"41.18198,-73.1575",41.18198,-73.1575
Read to Grow BFK Family,"42.00375,-72.5967",42.00375,-72.5967
Read to Grow BFK Family,"41.73424,-72.6881",41.73424,-72.6881
Read to Grow BFK Family,"41.1729209,-73.2364322",41.1729209,-73.2364322
Read to Grow BFK Family,"41.75231,-73.0351",41.75231,-73.0351
Read to Grow BFK Family,"41.8078686,-72.567888",41.8078686,-72.567888
Read to Grow BFK Family,"41.2707121,-72.8906864",41.2707121,-72.8906864
Read to Grow BFK Family,"41.3267683,-72.9753705",41.3267683,-72.9753705
Read to Grow BFK Family,"41.324592,-72.2304918",41.324592,-72.2304918
Read to Grow BFK Family,"41.67035,-72.0545",41.67035,-72.0545
Read to Grow BFK Family,"41.3424616,-72.92271",41.3424616,-72.92271
Read to Grow BFK Family,"41.79343,-72.6245",41.79343,-72.6245
Read to Grow BFK Family,"41.7776028,-72.7461108",41.7776028,-72.7461108
Read to Grow BFK Family,"41.73451,-72.6964",41.73451,-72.6964
Read to Grow BFK Family,"41.72701,-72.7008",41.72701,-72.7008
Read to Grow BFK Family,"41.70888,-72.7761",41.70888,-72.7761
Read to Grow BFK Family,"41.32458,-73.0804",41.32458,-73.0804
Read to Grow BFK Family,"41.79344,-72.6245",41.79344,-72.6245
Read to Grow BFK Family,"41.6588393,-72.9065093",41.6588393,-72.9065093
Read to Grow BFK Family,"41.39069,-72.9146",41.39069,-72.9146
Read to Grow BFK Family,"41.59401,-73.016",41.59401,-73.016
Read to Grow BFK Family,"41.9123494,-72.61835",41.9123494,-72.61835
Read to Grow BFK Family,"41.19204,-73.1502",41.19204,-73.1502
